State,Crop,District,Year,Season,Area,Production,Yield,SO2,NO2,RSPM,SPM
Rajasthan,Soyabean,Udaipur,2002,Kharif,772,843,1.09,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Sugarcane,Udaipur,2002,Whole Year,366,17742,48.48,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Sweet potato,Udaipur,2002,Whole Year,2,0,0,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Tobacco,Udaipur,2002,Whole Year,8,5,0.63,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Turmeric,Udaipur,2002,Whole Year,73,341,4.67,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Urad,Udaipur,2002,Kharif,11701,3451,0.29,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Wheat,Udaipur,2002,Rabi,38959,97378,2.5,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Arhar/Tur,Udaipur,2004,Kharif,3967,5336,1.35,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Bajra,Udaipur,2004,Kharif,109,124,1.14,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Barley,Udaipur,2004,Rabi,4535,12021,2.65,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Castor seed,Udaipur,2004,Kharif,26,25,0.96,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Coriander,Udaipur,2004,Whole Year,47,59,1.26,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Cotton(lint),Udaipur,2004,Kharif,76,158,2.08,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Dry chillies,Udaipur,2004,Whole Year,719,433,0.6,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Garlic,Udaipur,2004,Whole Year,43,101,2.35,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Ginger,Udaipur,2004,Kharif,127,561,4.42,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Gram,Udaipur,2004,Rabi,9542,12612,1.32,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Groundnut,Udaipur,2004,Kharif,4822,5846,1.21,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Guar seed,Udaipur,2004,Whole Year,9610,0,0,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Jowar,Udaipur,2004,Kharif,10702,3577,0.33,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Linseed,Udaipur,2004,Rabi,25,20,0.8,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Maize,Udaipur,2004,Kharif,180249,360103,2,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Moong(Green Gram),Udaipur,2004,Kharif,223,138,0.62,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Moth,Udaipur,2004,Kharif,5,3,0.6,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Oilseeds total,Udaipur,2004,Whole Year,1,0,0,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Onion,Udaipur,2004,Whole Year,32,59,1.84,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Other  Rabi pulses,Udaipur,2004,Rabi,540,670,1.24,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Other Kharif pulses,Udaipur,2004,Kharif,518,316,0.61,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,other oilseeds,Udaipur,2004,Whole Year,731,170,0.23,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Jute,Udaipur,2004,Rabi,10,17,1.7,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Potato,Udaipur,2004,Whole Year,2,4,2,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Jute,Udaipur,2004,Rabi,5991,7825,1.31,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Rice,Udaipur,2004,Kharif,5141,6070,1.18,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Sannhamp,Udaipur,2004,Whole Year,281,307,1.09,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Sesamum,Udaipur,2004,Kharif,3869,1541,0.4,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Small millets,Udaipur,2004,Kharif,754,576,0.76,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Soyabean,Udaipur,2004,Kharif,936,1310,1.4,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Sugarcane,Udaipur,2004,Whole Year,224,10722,47.87,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Sweet potato,Udaipur,2004,Whole Year,6,7,1.17,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Tobacco,Udaipur,2004,Whole Year,8,0,0,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Turmeric,Udaipur,2004,Whole Year,61,282,4.62,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Urad,Udaipur,2004,Kharif,11723,4493,0.38,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Wheat,Udaipur,2004,Rabi,33804,82623,2.44,5.947154472,41.90650407,82.15347631,246.0691057
Rajasthan,Arhar/Tur,Udaipur,2005,Kharif,3062,1519,0.5,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Bajra,Udaipur,2005,Kharif,54,35,0.65,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Barley,Udaipur,2005,Rabi,7734,16181,2.09,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Castor seed,Udaipur,2005,Kharif,51,30,0.59,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Coriander,Udaipur,2005,Whole Year,92,105,1.14,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Cotton(lint),Udaipur,2005,Kharif,233,405,1.74,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Dry chillies,Udaipur,2005,Whole Year,770,194,0.25,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Garlic,Udaipur,2005,Whole Year,61,18,0.3,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Ginger,Udaipur,2005,Kharif,79,140,1.77,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Gram,Udaipur,2005,Rabi,13427,13051,0.97,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Groundnut,Udaipur,2005,Kharif,6073,4298,0.71,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Guar seed,Udaipur,2005,Whole Year,10980,7447,0.68,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Jowar,Udaipur,2005,Kharif,10716,7093,0.66,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Linseed,Udaipur,2005,Rabi,174,129,0.74,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Maize,Udaipur,2005,Kharif,179279,217572,1.21,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Moong(Green Gram),Udaipur,2005,Kharif,222,60,0.27,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Moth,Udaipur,2005,Kharif,6,1,0.17,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Onion,Udaipur,2005,Whole Year,56,68,1.21,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Other Kharif pulses,Udaipur,2005,Kharif,435,165,0.38,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Jute,Udaipur,2005,Rabi,5340,8325,1.56,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Potato,Udaipur,2005,Whole Year,7,11,1.57,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Jute,Udaipur,2005,Rabi,19704,22246,1.13,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Rice,Udaipur,2005,Kharif,5564,4165,0.75,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Sannhamp,Udaipur,2005,Whole Year,299,158,0.53,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Sesamum,Udaipur,2005,Kharif,3748,1151,0.31,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Small millets,Udaipur,2005,Kharif,766,494,0.64,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Small millets,Udaipur,2005,Rabi,17,17,1,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Soyabean,Udaipur,2005,Kharif,2073,2955,1.43,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Sugarcane,Udaipur,2005,Whole Year,222,13182,59.38,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Sweet potato,Udaipur,2005,Whole Year,5,5,1,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Tobacco,Udaipur,2005,Whole Year,2,5,2.5,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Turmeric,Udaipur,2005,Whole Year,46,89,1.93,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Urad,Udaipur,2005,Kharif,10534,3244,0.31,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Wheat,Udaipur,2005,Rabi,48549,160395,3.3,7.75361991,42.33919683,84.55656109,253.9819005
Rajasthan,Arhar/Tur,Udaipur,2006,Kharif,3637,3280,0.9,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Bajra,Udaipur,2006,Kharif,45,20,0.44,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Barley,Udaipur,2006,Rabi,10252,22337,2.18,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Castor seed,Udaipur,2006,Kharif,47,25,0.53,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Coriander,Udaipur,2006,Whole Year,42,44,1.05,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Cotton(lint),Udaipur,2006,Kharif,214,400,1.87,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Dry chillies,Udaipur,2006,Whole Year,778,448,0.58,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Garlic,Udaipur,2006,Whole Year,47,95,2.02,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Ginger,Udaipur,2006,Kharif,94,175,1.86,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Gram,Udaipur,2006,Rabi,13338,15155,1.14,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Groundnut,Udaipur,2006,Kharif,5865,4592,0.78,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Guar seed,Udaipur,2006,Whole Year,13085,8233,0.63,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Jowar,Udaipur,2006,Kharif,8042,2218,0.28,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Linseed,Udaipur,2006,Rabi,24,20,0.83,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Maize,Udaipur,2006,Kharif,179595,201995,1.12,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Moong(Green Gram),Udaipur,2006,Kharif,257,41,0.16,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Onion,Udaipur,2006,Whole Year,47,54,1.15,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Other  Rabi pulses,Udaipur,2006,Rabi,5340,8323,1.56,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Other Kharif pulses,Udaipur,2006,Kharif,299,108,0.36,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Jute,Udaipur,2006,Rabi,13,46,3.54,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Potato,Udaipur,2006,Whole Year,5,12,2.4,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Jute,Udaipur,2006,Rabi,22707,27220,1.2,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Rice,Udaipur,2006,Kharif,5785,4477,0.77,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Sannhamp,Udaipur,2006,Whole Year,305,190,0.62,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Sesamum,Udaipur,2006,Kharif,3717,901,0.24,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Small millets,Udaipur,2006,Kharif,692,336,0.49,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Small millets,Udaipur,2006,Rabi,11,13,1.18,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Soyabean,Udaipur,2006,Kharif,3974,4572,1.15,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Sugarcane,Udaipur,2006,Whole Year,243,15394,63.35,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Sweet potato,Udaipur,2006,Whole Year,2,2,1,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Tobacco,Udaipur,2006,Whole Year,7,5,0.71,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Turmeric,Udaipur,2006,Whole Year,38,74,1.95,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Urad,Udaipur,2006,Kharif,9816,1866,0.19,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Wheat,Udaipur,2006,Rabi,67990,148568,2.19,6.936192469,38.51631799,70.30334728,214.0104603
Rajasthan,Arhar/Tur,Udaipur,2007,Kharif,3375,1967,0.58,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Bajra,Udaipur,2007,Kharif,27,19,0.7,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Barley,Udaipur,2007,Rabi,11996,22986,1.92,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Castor seed,Udaipur,2007,Kharif,12,4,0.33,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Coriander,Udaipur,2007,Whole Year,35,41,1.17,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Cotton(lint),Udaipur,2007,Kharif,168,359,2.14,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Dry chillies,Udaipur,2007,Whole Year,775,160,0.21,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Garlic,Udaipur,2007,Whole Year,74,97,1.31,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Ginger,Udaipur,2007,Kharif,122,107,0.88,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Gram,Udaipur,2007,Rabi,15922,17138,1.08,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Groundnut,Udaipur,2007,Kharif,5569,3694,0.66,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Guar seed,Udaipur,2007,Whole Year,14951,4881,0.33,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Jowar,Udaipur,2007,Kharif,5270,3305,0.63,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Linseed,Udaipur,2007,Rabi,63,50,0.79,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Maize,Udaipur,2007,Kharif,188466,149858,0.8,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Masoor,Udaipur,2007,Rabi,3,2,0.67,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Moong(Green Gram),Udaipur,2007,Kharif,430,153,0.36,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Onion,Udaipur,2007,Whole Year,8,13,1.63,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Other  Rabi pulses,Udaipur,2007,Rabi,7264,11944,1.64,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Other Kharif pulses,Udaipur,2007,Kharif,253,198,0.78,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Potato,Udaipur,2007,Whole Year,14,1016,72.57,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Jute,Udaipur,2007,Rabi,20832,18957,0.91,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Rice,Udaipur,2007,Kharif,6175,5725,0.93,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Sannhamp,Udaipur,2007,Whole Year,182,182,1,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Sesamum,Udaipur,2007,Kharif,3994,332,0.08,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Small millets,Udaipur,2007,Kharif,963,215,0.22,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Soyabean,Udaipur,2007,Kharif,4555,5480,1.2,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Sugarcane,Udaipur,2007,Whole Year,490,36712,74.92,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Sweet potato,Udaipur,2007,Whole Year,3,2,0.67,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Tobacco,Udaipur,2007,Whole Year,2,0,0,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Turmeric,Udaipur,2007,Whole Year,52,97,1.87,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Urad,Udaipur,2007,Kharif,9530,905,0.09,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Wheat,Udaipur,2007,Rabi,88904,217207,2.44,8.648069498,27.30772201,73.45752896,242.6660232
Rajasthan,Arhar/Tur,Udaipur,2008,Kharif,3435,3403,0.99,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Bajra,Udaipur,2008,Kharif,49,41,0.84,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Barley,Udaipur,2008,Rabi,9960,19509,1.96,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Castor seed,Udaipur,2008,Kharif,26,26,1,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Coriander,Udaipur,2008,Whole Year,73,57,0.78,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Cotton(lint),Udaipur,2008,Kharif,260,606,2.33,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Dry chillies,Udaipur,2008,Whole Year,728,382,0.52,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Garlic,Udaipur,2008,Whole Year,144,265,1.84,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Ginger,Udaipur,2008,Kharif,112,224,2,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Gram,Udaipur,2008,Rabi,13711,13251,0.97,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Groundnut,Udaipur,2008,Kharif,4526,3659,0.81,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Guar seed,Udaipur,2008,Whole Year,13768,15943,1.16,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Jowar,Udaipur,2008,Kharif,7340,4215,0.57,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Linseed,Udaipur,2008,Rabi,43,33,0.77,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Maize,Udaipur,2008,Kharif,193466,356209,1.84,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Moong(Green Gram),Udaipur,2008,Kharif,258,101,0.39,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Onion,Udaipur,2008,Whole Year,29,38,1.31,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Other  Rabi pulses,Udaipur,2008,Rabi,2917,4485,1.54,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Other Kharif pulses,Udaipur,2008,Kharif,207,154,0.74,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,other oilseeds,Udaipur,2008,Rabi,148,40,0.27,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Jute,Udaipur,2008,Rabi,2,2,1,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Potato,Udaipur,2008,Whole Year,7,10,1.43,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Jute,Udaipur,2008,Rabi,18776,18966,1.01,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Rice,Udaipur,2008,Kharif,5759,4256,0.74,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Sannhamp,Udaipur,2008,Whole Year,160,143,0.89,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Sesamum,Udaipur,2008,Kharif,3639,832,0.23,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Small millets,Udaipur,2008,Kharif,1031,753,0.73,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Small millets,Udaipur,2008,Rabi,3,6,2,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Soyabean,Udaipur,2008,Kharif,4791,3410,0.71,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Sugarcane,Udaipur,2008,Whole Year,671,52862,78.78,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Turmeric,Udaipur,2008,Whole Year,37,71,1.92,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Urad,Udaipur,2008,Kharif,8670,1867,0.22,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Wheat,Udaipur,2008,Rabi,79367,184713,2.33,6.502317881,29.11688742,83.68211921,267.718543
Rajasthan,Arhar/Tur,Udaipur,2009,Kharif,3369,3177,0.94,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Bajra,Udaipur,2009,Kharif,11,9,0.82,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Barley,Udaipur,2009,Rabi,5403,9304,1.72,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Castor seed,Udaipur,2009,Kharif,14,13,0.93,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Coriander,Udaipur,2009,Whole Year,65,73,1.12,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Cotton(lint),Udaipur,2009,Kharif,581,1394,2.4,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Dry chillies,Udaipur,2009,Whole Year,742,400,0.54,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Garlic,Udaipur,2009,Whole Year,78,151,1.94,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Ginger,Udaipur,2009,Kharif,114,207,1.82,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Gram,Udaipur,2009,Rabi,9374,8725,0.93,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Groundnut,Udaipur,2009,Kharif,4010,3403,0.85,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Guar seed,Udaipur,2009,Whole Year,13513,10559,0.78,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Jowar,Udaipur,2009,Kharif,7043,4760,0.68,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Linseed,Udaipur,2009,Rabi,51,43,0.84,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Maize,Udaipur,2009,Kharif,173614,238811,1.38,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Moong(Green Gram),Udaipur,2009,Kharif,210,89,0.42,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Moth,Udaipur,2009,Kharif,104,28,0.27,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Onion,Udaipur,2009,Whole Year,17,78,4.59,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Other  Rabi pulses,Udaipur,2009,Rabi,589,880,1.49,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Other Kharif pulses,Udaipur,2009,Kharif,70,37,0.53,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,other oilseeds,Udaipur,2009,Rabi,37,13,0.35,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Jute,Udaipur,2009,Rabi,1,4,4,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Potato,Udaipur,2009,Whole Year,4,9,2.25,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Jute,Udaipur,2009,Rabi,15541,12719,0.82,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Rice,Udaipur,2009,Kharif,3689,2013,0.55,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Sannhamp,Udaipur,2009,Whole Year,145,118,0.81,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Sesamum,Udaipur,2009,Kharif,2792,710,0.25,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Small millets,Udaipur,2009,Kharif,1010,738,0.73,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Small millets,Udaipur,2009,Rabi,2,4,2,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Soyabean,Udaipur,2009,Kharif,1564,1597,1.02,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Sugarcane,Udaipur,2009,Whole Year,579,40597,70.12,4.790661479,28.41011673,79.77431907,235.1361868
Rajasthan,Sweet potato,Udaipur,2009,Whole Year,2,0,0,4.790661479,28.41011673,79.77431907,235.1361868
